Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,56,0,582,486,0,"Not Offered"
Bahawalpur,,No,62,0,755,566,0,Offered_IN_BWP_QUOTA
OPEN,,No,66,0,569,472,0,"Not Offered"
OPEN,,No,0,0,596,424,0,"Not Offered"
Bahawalpur,,No,55,0,487,383,0,"Not Offered"
Bahawalpur,,No,61,0,562,537,0,"Not Offered"
Bahawalpur,,No,51,0,845,548,0,"Not Offered"
OPEN,,No,51,0,689,457,0,"Not Offered"
Bahawalpur,,No,44,0,748,531,0,"Not Offered"
Bahawalpur,,No,45,0,524,442,0,"Not Offered"
Bahawalpur,,No,47,0,897,463,0,"Not Offered"
Bahawalpur,,No,67,0,843,543,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,55,0,658,531,0,"Not Offered"
Bahawalpur,,No,60,0,614,534,0,"Not Offered"
Bahawalpur,,No,54,0,552,534,0,"Not Offered"
Bahawalpur,,No,50,0,681,442,0,"Not Offered"
Bahawalpur,,No,62,0,789,517,0,"Not Offered"
OPEN,,No,61,0,631,542,0,"Not Offered"
Bahawalpur,,No,59,0,682,461,0,"Not Offered"
Bahawalpur,,Yes,50,0,542,382,0,"Not Offered"
Bahawalpur,,No,54,0,727,513,0,"Not Offered"
Bahawalpur,,No,60,0,530,472,0,"Not Offered"
Bahawalpur,,No,51,0,494,464,0,"Not Offered"
Bahawalpur,,No,54,0,643,504,0,"Not Offered"
OPEN,,No,43,0,789,485,0,"Not Offered"
Bahawalpur,,No,63,0,622,458,0,"Not Offered"
Bahawalpur,,No,60,0,874,571,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,65,0,623,481,0,"Not Offered"
Bahawalpur,,No,59,0,519,446,0,"Not Offered"
Bahawalpur,,No,62,0,676,610,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,65,0,524,433,0,"Not Offered"
Bahawalpur,,Yes,50,0,542,382,0,"Not Offered"
Bahawalpur,,No,54,0,727,513,0,"Not Offered"
OPEN,,No,47,0,796,586,0,Offered_IN_OPEN_QUOTA
